id_player,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance
250187759,84.34,49,41,100,1,1,0,3
250131541,84.25,132,111,0,7,0,1,4
250103758,84.25,22,18,0,1,0,0,4
250153349,84,162,136,10,10,1,2,3
250119181,84,152,127,22.23,9,2,4,3
250081931,84,45,38,0,0,0,1,1
250054949,84,37,30,0,0,0,0,2
250049573,84,33,26,0,0,0,0,4
250080471,84,21,18,0,0,0,0,2
250165236,84,19,16,0,0,0,1,1
104733,83.75,155,134,0,0,0,5,4
250171184,83.67,140,119,0,14,0,0,3
250172673,83.67,91,77,50,6,3,0,3
250087938,83.67,82,69,100,1,1,0,3
250143328,83.67,55,48,0,2,0,0,3
250101557,83.5,159,134,0,0,0,14,4
250104075,83.5,113,94,50,6,3,2,4
250169265,83.5,93,80,0,0,0,2,2
250198114,83.5,57,48,0,0,0,1,2
1906553,83.5,4,3,0,0,0,0,2
250113444,83.34,91,75,0,0,0,9,3
250162865,83.34,11,9,0,1,0,0,3
250025791,83.25,196,162,0,0,0,4,4
250171067,83,120,100,50,6,3,1,3
250106722,83,81,68,0,2,0,4,3
250091165,83,78,64,10,10,1,3,4
250063394,83,78,59,0,0,0,0,3
250192048,83,59,51,28.58,7,2,2,2
250127239,83,56,47,60,5,3,0,2
250106939,83,49,40,100,1,1,3,2
250015966,83,38,32,0,4,0,0,3
250115134,83,30,25,0,0,0,1,2
108908,83,30,25,0,0,0,1,1
250090101,83,24,20,0,0,0,0,1
250063957,83,23,19,33.34,3,1,0,1
250055216,83,6,5,0,0,0,0,1
250196663,83,6,5,0,0,0,0,1
250198240,82.75,149,125,44.45,9,4,10,4
250089228,82.75,120,100,16.67,6,1,0,4
250000679,82.75,115,98,0,0,0,0,4
250113211,82.67,144,120,50,2,1,5,3
250134536,82.67,132,108,11.12,9,1,2,3
250189363,82.67,118,101,11.12,9,1,5,3
250016833,82.67,83,69,0,0,0,0,3
250144297,82.67,19,15,0,0,0,0,3
250005231,82.5,51,43,0,2,0,0,4
250112842,82.34,105,90,50,2,1,3,3
250056159,82.34,68,57,0,0,0,1,3
250172668,82.34,64,52,33.34,3,1,0,3
250173126,82.34,42,33,0,0,0,0,3
250112122,82.25,88,71,50,2,1,2,4
250098471,82,165,140,25,20,5,12,4
250130414,82,144,121,26.32,19,5,6,4
250087102,82,109,89,0,0,0,3,3
1907188,82,105,88,0,0,0,9,3
250138382,82,95,78,21.43,14,3,0,3
250101723,82,63,54,0,2,0,0,3
250166754,82,55,42,25,4,1,2,3
250188246,82,48,39,20,5,1,2,2
250186123,82,44,36,0,0,0,5,1
250014114,82,40,33,0,0,0,0,1
250101313,82,34,28,66.67,3,2,0,1
250058218,82,11,9,0,2,0,0,1
250169730,81.75,193,161,40,5,2,5,4
250040573,81.75,132,109,0,0,0,9,4
250129746,81.75,44,38,0,1,0,1,4
250135339,81.67,92,74,28.58,7,2,1,3
250091175,81.67,54,48,25,4,1,0,3
250078012,81.67,54,44,0,0,0,0,3
250086315,81.67,53,45,0,2,0,0,3
250128451,81.34,125,102,16.67,12,2,4,3
250134304,81.34,69,55,50,8,4,0,3
250113373,81.34,31,25,0,0,0,1,3
250113276,81.25,92,76,20,10,2,0,4
250134320,81.25,82,68,0,0,0,2,4
250188247,81,189,154,0,0,0,5,4
250116904,81,94,80,100,1,1,0,4
250099258,81,89,72,54.55,11,6,0,3
250127347,81,56,45,0,2,0,0,2
250101472,81,41,34,0,1,0,0,3
250008901,81,41,33,33.34,3,1,0,2
250052849,81,32,26,0,7,0,0,1
250178782,81,32,26,0,1,0,1,1
250169705,80.75,141,115,25,4,1,0,4
250124006,80.75,134,108,0,0,0,11,4
250108215,80.75,81,65,0,0,0,2,4
250132401,80.67,146,118,14.29,7,1,10,3
250112117,80.5,42,32,0,1,0,0,2
250171055,80.25,107,86,25,12,3,0,4
250132886,80,41,34,0,0,0,2,2
250132730,80,38,30,0,5,0,0,3
250102901,80,17,14,100,1,1,0,2
250118797,80,17,14,0,0,0,0,2
250177333,80,15,12,0,0,0,1,1
250198120,80,10,8,0,0,0,1,1
250166680,80,10,8,0,0,0,0,1
250029862,80,5,4,0,0,0,0,1
250081720,80,5,4,0,0,0,0,1
250081553,79.67,103,82,33.34,15,5,1,3
250088104,79.67,57,48,27.78,18,5,0,3
250097337,79.67,27,21,0,0,0,0,3
250099671,79.5,80,64,0,7,0,1,4
250156457,79.5,72,58,0,0,0,4,4
250105167,79.5,28,21,0,0,0,0,4
250122746,79.5,27,22,0,1,0,0,2
250064446,79.34,64,51,12.5,8,1,0,3
250081207,79,109,93,0,1,0,2,4
250110361,79,103,82,33.34,12,4,3,2
250132407,79,52,43,50,2,1,0,3
102153,79,49,39,0,1,0,0,2
250029377,79,33,26,0,0,0,0,1
250135615,79,24,19,0,0,0,0,2
250004363,78.75,156,124,33.34,9,3,4,4
250079279,78.75,93,74,42.86,7,3,1,4
250169706,78.75,71,58,25,4,1,0,4
250176450,78.67,81,64,0,1,0,1,3
250110159,78.5,13,11,0,0,0,0,2
1906511,78.5,9,6,0,0,0,1,2
250058722,78.34,37,29,20,5,1,0,3
250118504,78.25,116,91,14.29,14,2,8,4
250052469,78,108,84,44.45,9,4,0,4
250074010,78,86,66,0,4,0,6,3
250113947,78,48,40,0,5,0,0,2
250186923,78,37,29,100,1,1,1,1
250118281,78,26,20,0,1,0,0,3
250194557,78,23,18,0,0,0,1,1
250171045,78,18,14,0,2,0,1,1
250090719,78,9,7,0,0,0,0,1
250101097,77.5,112,91,35.72,14,5,1,4
250128468,77.5,36,26,0,0,0,0,2
250174849,77.5,32,26,0,0,0,0,2
250086037,77.34,158,123,50,4,2,2,3
250077679,77.34,147,119,25,20,5,9,3
250063980,77.34,112,86,0,0,0,8,3
250164785,77.34,90,70,0,3,0,2,3
250158901,77.34,67,53,0,0,0,6,3
250196712,77.34,45,36,0,3,0,0,3
250124430,77,95,74,0,3,0,0,3
250029318,77,74,60,0,2,0,0,3
250076574,77,74,58,22.23,9,2,0,4
250177497,77,72,51,0,1,0,3,4
