id_player,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance
250164991,91.67,371,340,0,1,0,14,6
250169764,91.67,184,170,42.86,7,3,8,6
250128120,91.6,335,306,11.12,9,1,8,5
250139010,91.6,265,245,0,0,0,5,5
250059115,91.6,238,218,18.75,16,3,1,5
250101728,91.6,166,154,33.34,6,2,9,5
250155799,91.6,165,151,0,0,0,3,5
250129965,91.5,401,369,50,2,1,14,6
250113001,91.5,330,304,0,0,0,3,6
250135672,91.5,188,173,0,0,0,5,4
250132810,91.5,127,117,0,1,0,4,4
250121329,91.5,117,107,0,3,0,2,2
250126449,91.4,233,211,0,5,0,7,5
250106935,91.4,171,158,100,1,1,3,5
250112217,91.34,525,480,41.67,12,5,18,6
250163454,91.34,391,359,0,4,0,4,6
250132399,91.34,317,290,100,1,1,9,6
74954,91.34,232,211,0,0,0,9,6
250064027,91.34,195,179,50,2,1,12,6
250123978,91.34,127,114,0,0,0,2,3
250039931,91.25,140,128,0,2,0,3,4
250066157,91.2,253,226,20,20,4,5,5
250092517,91.2,167,153,33.34,6,2,1,5
250161141,91.2,143,128,0,0,0,3,5
250076126,91.17,333,305,22.23,18,4,10,6
250070417,91,557,511,27.28,33,9,19,6
250197796,91,228,214,0,0,0,8,4
250010259,91,107,96,0,2,0,1,2
250082664,91,91,83,0,1,0,1,1
250082469,91,72,61,66.67,3,2,0,5
250063957,91,72,61,50,4,2,2,4
250052957,91,51,48,0,0,0,2,2
250056861,91,24,22,0,3,0,0,2
250187671,91,19,15,0,1,0,0,3
250063803,91,11,10,0,0,0,0,1
250121584,90.84,212,191,32,25,8,6,6
250083732,90.8,237,217,10,10,1,3,5
250129341,90.8,207,188,0,0,0,6,5
250161881,90.8,57,49,50,4,2,1,5
103335,90.75,158,145,0,0,0,5,4
250193531,90.75,43,39,100,1,1,1,4
250105681,90.67,71,65,0,0,0,0,3
250136464,90.5,240,217,0,0,0,4,4
250128255,90.5,185,174,33.34,6,2,10,6
250194564,90.5,88,82,0,3,0,1,2
250196665,90.5,29,26,0,0,0,0,4
250188474,90.4,299,271,33.34,6,2,7,5
250116734,90.34,434,394,0,0,0,13,6
250122213,90.34,275,256,28.58,7,2,6,6
250158476,90.34,249,228,0,4,0,7,6
250113392,90.25,104,92,0,0,0,0,4
250121552,90.25,29,25,25,4,1,0,4
250069832,90.2,179,162,0,0,0,5,5
250187221,90.17,196,179,0,0,0,4,6
250112978,90.17,196,178,33.34,3,1,4,6
250173502,90.17,134,121,0,3,0,2,6
250187184,90.17,122,110,0,7,0,0,6
250019346,90,132,119,0,0,0,7,3
250112513,90,51,46,0,0,0,2,1
250136348,90,10,9,0,0,0,1,1
250130771,90,7,6,0,0,0,0,2
250118391,89.84,371,334,0,0,0,7,6
250051754,89.84,358,323,0,1,0,10,6
250191448,89.8,155,142,0,0,0,1,5
250137390,89.75,220,197,0,0,0,11,4
250113142,89.75,108,96,17.65,17,3,0,4
250124460,89.67,179,160,25,8,2,1,6
250196664,89.67,32,28,0,0,0,0,3
250170117,89.67,26,23,50,2,1,0,3
250117410,89.6,297,271,0,1,0,6,5
250131901,89.6,277,252,0,1,0,9,5
250028715,89.6,267,237,25,4,1,4,5
250128398,89.6,186,167,0,0,0,10,5
250101144,89.6,177,154,0,0,0,8,5
250068808,89.5,507,457,50,2,1,11,6
250112224,89.5,251,234,0,1,0,4,6
250172787,89.5,139,124,0,0,0,5,2
250153701,89.4,27,24,0,1,0,0,5
250092668,89.34,353,318,20,5,1,13,6
250128377,89.34,241,214,100,1,1,3,6
250042780,89.34,194,169,0,0,0,12,6
250040521,89.2,203,179,11.12,9,1,3,5
250055663,89.17,348,313,0,0,0,8,6
250153849,89,254,228,33.34,3,1,0,6
250135101,89,242,214,0,0,0,8,5
97923,89,216,188,0,0,0,7,5
250102866,89,215,193,0,2,0,1,6
250079003,89,177,159,27.28,11,3,12,6
1906768,89,168,149,0,0,0,4,4
250135607,89,58,50,0,2,0,3,3
250007075,89,55,49,0,0,0,3,2
250101696,89,42,39,0,0,0,0,4
250053044,88.84,379,339,0,0,0,5,6
250085751,88.8,206,186,0,0,0,6,5
250164835,88.8,137,123,0,8,0,3,5
250067334,88.75,187,165,42.86,7,3,0,4
250110734,88.67,227,202,33.34,15,5,14,6
250058227,88.67,200,175,12.5,16,2,5,6
250117491,88.67,95,84,0,0,0,3,3
250096737,88.67,51,46,0,1,0,1,3
250106967,88.6,167,146,33.34,9,3,2,5
250081721,88.6,157,138,0,0,0,10,5
250086316,88.5,320,286,100,1,1,2,6
250124068,88.5,277,247,33.34,3,1,8,4
250105890,88.5,90,80,40,5,2,3,2
250057117,88.5,49,43,0,4,0,0,2
250105686,88.5,25,20,0,1,0,0,2
250091199,88.4,289,255,25,8,2,13,5
250163623,88.4,263,235,14.29,7,1,5,5
250022829,88.4,253,225,45.46,11,5,16,5
250042422,88.34,351,309,20.69,29,6,10,6
250023097,88.34,241,216,50,2,1,13,6
250055110,88.25,53,45,0,0,0,0,4
250168465,88.25,38,34,0,1,0,0,4
250017824,88.2,264,242,0,0,0,16,5
250091828,88.2,151,131,16.67,24,4,2,5
250166916,88.2,51,43,11.12,9,1,1,5
250019573,88.17,357,320,0,0,0,4,6
250064252,88.17,195,174,0,1,0,3,6
250024370,88,243,220,40,5,2,1,6
250160436,88,239,210,36.37,22,8,2,6
250116951,88,210,185,0,3,0,7,6
250132811,88,169,150,0,1,0,0,6
250146610,88,120,103,0,3,0,2,6
250014114,88,56,48,0,2,0,0,2
250064310,88,42,37,0,0,0,0,2
250171667,88,25,22,0,0,0,2,1
250107089,88,8,7,0,1,0,1,1
250178067,88,8,7,0,0,0,1,1
250058260,88,8,7,0,0,0,0,1
250029535,87.84,364,329,36.59,41,15,5,6
250118964,87.84,288,252,60,10,6,5,6
250123677,87.84,257,225,27.28,11,3,5,6
250063984,87.84,147,126,11.12,9,1,1,6
250127492,87.8,262,233,0,0,0,12,5
98023,87.8,130,120,0,1,0,0,5
250174851,87.8,91,78,0,3,0,1,5
250096698,87.6,179,158,35.3,17,6,6,5
250135416,87.6,156,143,16.67,6,1,2,5
250107477,87.5,387,356,0,0,0,11,6
250101557,87.5,271,241,0,1,0,19,6
250200228,87.5,194,170,25,4,1,3,6
250064482,87.5,103,91,40,5,2,5,2
250101313,87.5,70,59,37.5,8,3,0,4
250121536,87.5,23,20,0,0,0,0,2
250041564,87.5,5,4,0,0,0,1,2
250171283,87.4,256,222,0,7,0,8,5
108908,87.34,141,126,0,1,0,1,3
250163447,87.34,50,45,0,2,0,0,3
250132829,87.25,110,96,28.58,14,4,2,4
250172672,87.2,252,220,28.58,7,2,8,5
250046522,87.2,235,205,30.77,13,4,5,5
250080572,87.2,87,75,0,3,0,0,5
250181680,87.17,309,272,12.5,8,1,11,6
250115436,87.17,169,148,50,2,1,5,6
250096716,87.17,100,85,40,5,2,6,6
250088061,87,439,383,25,20,5,10,6
250019498,87,248,215,26.32,19,5,3,6
250081921,87,192,173,0,1,0,5,5
250066156,87,165,144,20,5,1,2,3
250113237,87,130,116,0,5,0,5,4
250177722,87,107,94,0,3,0,7,5
250099180,87,62,54,50,2,1,0,5
250112117,87,44,34,0,1,0,0,3
250054393,87,37,28,0,0,0,0,2
250197264,87,26,21,0,4,0,0,2
250139445,86.84,299,262,22.23,9,2,0,6
250119677,86.84,267,236,37.5,8,3,8,6
102420,86.84,236,210,0,0,0,12,6
250172668,86.84,148,129,16.67,6,1,2,6
250136465,86.67,408,361,9.53,21,2,9,6
250139036,86.67,164,144,100,1,1,2,3
250077750,86.67,107,93,0,0,0,7,3
250130406,86.5,249,214,30.77,26,8,0,6
250112969,86.5,198,174,0,1,0,4,6
250181712,86.5,189,167,0,0,0,7,4
250101727,86.5,183,160,100,1,1,5,6
250122187,86.5,141,122,0,0,0,5,4
250154302,86.5,87,78,0,0,0,0,2
250015966,86.5,72,65,20,10,2,1,4
250121149,86.4,160,139,0,2,0,4,5
250193518,86.4,72,61,0,3,0,1,5
250143693,86.34,316,275,33.34,6,2,11,6
250106969,86.34,274,238,26.09,23,6,8,6
250164004,86.34,79,68,0,5,0,6,3
250172340,86.34,39,31,0,0,0,1,3
250107324,86.34,29,25,0,4,0,0,6
250148830,86.25,144,124,0,1,0,4,4
250198114,86.25,101,87,0,1,0,1,4
250054949,86.25,91,77,33.34,3,1,0,4
250020850,86.25,39,33,0,0,0,1,4
250096309,86.17,320,276,13.34,15,2,9,6
250058258,86.17,233,199,25,8,2,9,6
250090766,86,316,272,20,35,7,2,6
250041626,86,283,253,0,2,0,5,6
250124006,86,197,169,0,0,0,12,6
250052554,86,186,160,0,3,0,5,4
250168990,86,172,150,0,6,0,3,4
250166930,86,168,143,0,1,0,4,5
250024448,86,115,99,9.1,11,1,3,2
250058270,86,73,62,33.34,12,4,4,3
250090955,86,39,33,0,0,0,5,2
250199902,86,29,25,100,1,1,2,1
250153402,85.84,130,111,30,10,3,0,6
250161142,85.75,73,63,33.34,3,1,3,4
250091841,85.67,18,15,0,0,0,0,3
250098471,85.6,168,143,22.73,22,5,12,5
250174822,85.6,161,139,27.28,22,6,0,5
250127538,85.6,159,136,33.34,6,2,3,5
250091175,85.6,84,76,33.34,6,2,0,5
250134536,85.5,290,247,15.39,13,2,11,6
250186923,85.5,174,154,25,16,4,5,4
250055149,85.5,75,63,0,0,0,2,2
250080461,85.5,64,54,0,0,0,7,2
250106722,85.4,155,134,0,2,0,7,5
250188223,85.4,105,91,25,8,2,1,5
250115487,85.4,48,40,0,0,0,0,5
250016616,85.34,217,191,0,1,0,11,6
250024349,85.34,160,137,16.67,6,1,6,6
250087938,85.34,154,131,33.34,3,1,0,6
250104089,85.34,42,38,0,0,0,2,3
250091172,85.2,127,113,0,3,0,2,5
250104075,85.17,216,185,42.86,7,3,4,6
250025791,85,329,278,0,0,0,8,6
250078593,85,214,182,0,3,0,4,5
250127239,85,174,155,47.06,17,8,2,5
250053792,85,60,51,0,0,0,0,1
250174737,85,48,41,0,0,0,2,1
250171184,84.84,247,210,13.64,22,3,2,6
250056159,84.84,167,140,16.67,6,1,3,6
250096849,84.84,96,83,8.34,12,1,1,6
50327423,84.8,107,99,0,0,0,1,5
250089209,84.8,44,38,16.67,6,1,1,5
250132886,84.75,144,126,0,1,0,5,4
250185976,84.75,63,49,15.39,13,2,0,4
74699,84.67,215,193,5.89,17,1,7,6
98078,84.67,196,166,0,1,0,7,6
250156002,84.67,143,123,0,2,0,3,3
250080553,84.67,102,87,0,0,0,0,6
250071671,84.6,97,80,33.34,9,3,4,5
250163786,84.5,244,210,66.67,3,2,4,6
250061721,84.5,203,175,0,1,0,8,6
250194557,84.5,68,59,0,0,0,3,2
250104939,84.5,68,58,33.34,3,1,2,4
250056982,84.5,67,57,0,3,0,6,4
250098468,84.5,38,27,100,2,2,1,2
250192048,84.4,173,149,18.75,16,3,2,5
250064444,84.34,318,276,0,1,0,15,6
250171055,84.34,162,137,28.58,14,4,0,6
250166754,84.25,89,73,12.5,8,1,2,4
250153945,84,307,263,42.86,14,6,6,6
250087102,84,246,205,0,0,0,5,6
250061027,84,239,202,40,5,2,4,6
250066739,84,220,186,11.12,9,1,8,5
250104066,84,197,160,0,3,0,0,6
250112122,84,164,138,28.58,7,2,3,6
250116699,84,113,101,0,0,0,5,3
250081931,84,45,38,0,0,0,1,1
250080471,84,21,18,0,0,0,0,2
250165236,84,19,16,0,0,0,1,1
250101201,83.8,145,119,0,0,0,6,5
250117405,83.8,125,105,5.27,19,1,0,5
250058722,83.75,41,33,20,5,1,0,4
250123695,83.67,328,278,33.34,30,10,9,6
250097638,83.67,126,106,20,10,2,1,6
250143328,83.67,55,48,0,2,0,0,3
250143669,83.67,51,47,0,1,0,1,3
250088150,83.6,57,46,0,1,0,4,5
250119181,83.5,282,234,22.73,22,5,5,6
250132323,83.5,200,170,14.29,7,1,7,4
250130786,83.5,191,160,0,0,0,3,6
250027780,83.5,187,152,27.28,11,3,2,6
250012069,83.5,120,99,0,0,0,7,6
250169265,83.5,93,80,0,0,0,2,2
250068733,83.5,91,77,0,0,0,3,4
250058218,83.5,31,26,0,2,0,0,2
250116759,83.5,20,17,0,0,0,0,2
250154416,83.4,140,121,100,1,1,4,5
250068805,83.4,49,40,0,0,0,0,5
104733,83.34,263,227,0,0,0,8,6
250134320,83.34,164,139,0,2,0,2,6
250113276,83.34,149,126,27.78,18,5,0,6
250102417,83.34,135,113,0,1,0,4,3
250128222,83.25,24,19,0,0,0,0,4
97746,83.17,251,212,0,0,0,12,6
250198240,83.17,233,198,45.46,11,5,17,6
250040573,83.17,203,171,0,0,0,15,6
250089228,83.17,167,139,22.23,9,2,1,6
250188247,83,338,286,100,2,2,15,6
250106939,83,154,126,23.81,21,5,3,5
250112974,83,129,107,60,5,3,2,6
250172673,83,127,106,33.34,9,3,0,4
250063394,83,78,59,0,0,0,0,3
250113373,83,39,32,0,0,0,1,4
250110159,83,18,15,0,0,0,0,4
250127149,83,6,5,0,0,0,0,1
250140940,82.84,167,140,28.58,14,4,11,6
250041770,82.8,161,139,9.1,11,1,0,5
250117511,82.75,78,66,0,0,0,1,4
250196586,82.6,199,168,0,0,0,11,5
250187672,82.6,182,151,25,4,1,5,5
250101723,82.6,113,97,14.29,7,1,2,5
250193519,82.6,70,57,50,4,2,1,5
250131541,82.5,195,161,0,11,0,2,6
250005231,82.5,51,43,0,2,0,0,4
250112842,82.4,218,184,25,4,1,5,5
250180810,82.34,14,12,0,0,0,0,3
250118912,82.34,12,10,0,0,0,1,3
250042632,82.25,71,56,25,4,1,0,4
250079541,82.2,169,141,0,0,0,6,5
250081553,82.2,149,122,33.34,21,7,2,5
250196588,82.17,160,140,0,1,0,4,6
250159544,82,109,90,0,0,0,0,5
1907188,82,105,88,0,0,0,9,3
250122746,82,99,84,0,6,0,0,4
250088039,82,98,79,0,2,0,0,3
250138382,82,95,78,21.43,14,3,0,3
250174849,82,51,43,0,0,0,1,4
250139255,82,48,46,0,0,0,1,3
250188246,82,48,39,20,5,1,2,2
250113444,81.84,177,144,0,0,0,14,6
250089289,81.84,87,68,0,1,0,0,6
250129746,81.84,74,63,0,2,0,1,6
250118281,81.84,66,54,0,1,0,0,6
250156457,81.8,119,101,0,0,0,4,5
250079670,81.75,192,170,33.34,15,5,2,4
250135339,81.67,92,74,28.58,7,2,1,3
250132730,81.67,68,54,0,6,0,0,6
250099258,81.6,155,127,50,16,8,0,5
250091290,81.5,144,118,22.23,9,2,2,6
250174830,81.5,114,95,0,0,0,3,4
250130234,81.5,113,91,20,20,4,0,6
250164781,81.5,26,24,0,0,0,0,2
250088104,81.41,88,74,16.67,30,5,0,5
250128451,81.34,125,102,16.67,12,2,4,3
250135615,81.34,31,25,0,0,0,0,3
250087877,81.25,118,95,0,0,0,14,4
250086315,81.2,72,60,0,2,0,0,5
250153349,81,265,217,20,15,3,3,6
250077679,81,239,198,16.67,36,6,17,6
250189363,81,228,187,16.67,12,2,7,6
250112690,81,105,83,28.58,14,4,0,5
250194673,81,66,53,0,1,0,1,4
250127347,81,56,45,0,2,0,0,2
250134661,81,42,34,100,1,1,0,2
250106789,81,13,10,0,3,0,0,2
250172594,81,10,7,0,0,0,0,2
250128385,80.84,76,57,13.34,15,2,1,6
250024456,80.8,73,63,0,1,0,1,5
250081555,80.8,60,49,50,4,2,0,5
250124430,80.67,231,189,0,3,0,1,6
250132309,80.67,26,21,25,4,1,0,3
250008901,80.5,122,103,7.15,14,1,4,4
250110894,80.5,103,84,0,2,0,1,2
250103758,80.5,45,35,0,1,0,0,6
250090719,80.5,15,12,0,0,0,0,2
250176450,80.41,159,128,16.67,6,1,1,5
250090809,80.41,134,102,50,4,2,0,5
250074010,80.41,128,95,0,7,0,7,5
250158901,80.34,198,167,0,0,0,9,6
250000679,80.34,161,133,0,0,0,0,6
250161140,80.34,144,115,25,4,1,5,6
250097909,80.34,93,74,0,2,0,0,6
250186123,80.34,86,70,0,0,0,7,3
102153,80.34,61,49,0,1,0,1,3
250115134,80.34,38,31,0,0,0,1,3
250164780,80.25,62,50,0,1,0,2,4
250085475,80,211,169,0,0,0,9,6
250197801,80,112,96,33.34,6,2,0,3
250103562,80,101,77,7.15,14,1,6,4
250013058,80,100,80,25,12,3,7,3
250105664,80,30,24,0,0,0,0,1
250177333,80,15,12,0,0,0,1,1
250198120,80,10,8,0,0,0,1,1
250166680,80,10,8,0,0,0,0,1
250079279,79.8,142,115,50,8,4,1,5
250169706,79.67,114,93,37.5,8,3,0,6
250128468,79.67,86,68,0,0,0,4,3
250105167,79.67,38,29,0,1,0,0,6
250102901,79.6,47,34,100,2,2,0,5
250081720,79.5,98,78,33.34,3,1,1,4
250016833,79.41,147,117,0,1,0,0,5
250145845,79.34,130,109,50,10,5,3,6
250076574,79.34,111,88,20,10,2,0,6
250102308,79.2,113,99,0,2,0,2,5
250169705,79.17,234,186,20,5,1,1,6
250091165,79.17,154,118,9.68,31,3,5,6
250099867,79,119,93,0,0,0,7,3
250051291,79,114,83,0,0,0,4,4
250110361,79,103,82,33.34,12,4,3,2
250138250,79,94,76,0,0,0,6,2
250003318,79,84,66,22.23,9,2,1,5
250080570,79,41,34,50,2,1,1,4
250144297,79,38,28,0,0,0,0,4
250188129,79,14,11,0,1,0,0,1
250196663,79,14,11,0,0,0,0,2
250004363,78.84,217,172,33.34,12,4,5,6
250153634,78.8,106,90,0,8,0,0,5
250011668,78.75,139,109,0,0,0,10,4
250164785,78.75,119,94,0,3,0,5,4
250064446,78.67,153,119,16.67,18,3,3,6
250172227,78.67,43,34,0,1,0,0,3
250113211,78.5,260,209,16.67,6,1,8,6
250130414,78.5,170,140,20.84,24,5,7,6
250200231,78.5,131,111,36.37,11,4,1,6
250097337,78.5,31,24,0,0,0,0,4
250113947,78.41,141,110,9.1,11,1,3,5
250196543,78.41,29,21,0,1,0,0,5
250086037,78.34,381,313,27.28,11,3,5,6
250134304,78.34,129,102,37.04,27,10,0,6
250117806,78.34,106,78,28.58,21,6,6,6
250006998,78.34,16,13,0,0,0,0,3
250081207,78.2,121,102,0,1,0,2,5
250116904,78.2,100,84,100,1,1,0,5
250177497,78.17,158,120,33.34,9,3,7,6
250115192,78.17,133,108,0,5,0,3,6
250187759,78.17,71,54,100,2,2,0,6
250132401,78,240,188,16.67,12,2,14,5
250171067,78,179,141,42.86,7,3,1,5
250132407,78,87,69,50,2,1,0,5
250099671,78,85,67,0,7,0,1,6
1906511,78,22,16,0,0,0,2,3
250063980,77.84,231,179,0,0,0,11,6
250134138,77.84,179,147,9.1,11,1,0,6
250078012,77.84,95,75,0,0,0,0,6
250065301,77.67,223,210,0,8,0,4,6
1905153,77.67,158,117,34.38,32,11,8,6
250117705,77.67,123,96,25,8,2,2,6
250173126,77.67,108,81,0,3,0,0,6
250067749,77.67,46,40,0,0,0,1,3
250065419,77.5,249,192,16.67,12,2,8,6
250108215,77.5,130,100,0,1,0,2,6
250105927,77.5,127,101,66.67,3,2,2,6
250127540,77.5,62,48,0,0,0,0,6
250076357,77.41,245,191,13.34,15,2,7,5
250029318,77.41,153,123,0,4,0,1,5
250200298,77.34,99,83,10,10,1,1,6
250052849,77.34,54,42,0,9,0,1,3
250145629,77.2,212,165,22.23,9,2,2,5
250169730,77.17,274,215,23.08,13,3,7,6
250101097,77,164,133,29.42,17,5,3,6
250101472,77,69,59,50,2,1,0,5
250193541,77,59,46,23.08,13,3,0,3
250079522,77,22,17,0,1,0,0,1
250163224,77,22,17,0,0,0,3,1
250102035,76.84,133,110,0,0,0,0,6
250079383,76.84,74,58,50,2,1,0,6
250056189,76.75,98,82,38.89,18,7,5,4
250052469,76.67,178,136,45.46,11,5,0,6
250196712,76.67,97,77,0,11,0,0,6
250064274,76.67,87,65,0,3,0,0,6
250187238,76.67,80,62,50,2,1,0,6
250141861,76.67,46,34,0,2,0,0,3
250024795,76.5,16,12,0,1,0,1,2
250118797,76.34,30,23,0,0,0,0,3
250116067,76.25,67,51,0,4,0,0,4
250013022,76.17,155,120,25,8,2,5,6
250102868,76,147,114,16.67,18,3,20,5
250117406,76,94,76,20,15,3,4,6
250073778,76,42,32,0,0,0,3,1
250112880,75.84,208,160,25,16,4,9,6
250163731,75.75,96,84,60,5,3,1,4
250138928,75.67,282,257,0,1,0,5,6
250167977,75.5,170,136,0,2,0,1,6
250119144,75.5,31,23,100,1,1,0,2
250061361,75.41,58,44,0,0,0,0,5
250177879,75.34,26,17,0,0,0,0,3
250142271,75.2,89,68,14.29,14,2,2,5
250199218,75,16,12,0,0,0,1,1
250138623,75,12,11,0,1,0,0,2
250099399,75,12,9,0,0,0,0,1
250154458,75,8,6,0,0,0,0,1
250118962,75,4,3,0,0,0,0,1
250092194,74.75,43,33,50,4,2,1,4
250181460,74.67,21,16,0,0,0,0,3
250121533,74.6,181,135,33.34,18,6,0,5
250106649,74.41,93,74,16.67,6,1,0,5
250023009,74.34,133,101,57.15,7,4,1,6
250163400,74.34,126,98,28.58,14,4,0,6
1905643,74.34,116,89,0,1,0,3,3
250146674,74,136,99,33.34,6,2,0,6
250162177,74,59,45,25,4,1,0,5
250129735,74,52,43,0,0,0,2,4
103806,74,48,36,0,2,0,0,3
250127502,74,43,30,0,1,0,2,2
250002096,73.84,97,71,0,1,0,0,6
250171278,73.5,192,140,0,0,0,16,6
250189052,73.5,100,88,30,10,3,3,4
250124222,73.5,47,34,50,2,1,0,4
250124849,73.41,106,97,23.08,13,3,3,5
250005343,73.34,147,106,0,1,0,0,6
250128409,73.17,38,32,0,3,0,0,6
250121017,72.84,278,200,0,0,0,4,6
250123304,72.75,119,85,0,0,0,8,4
250066131,72.67,93,68,0,0,0,13,3
250049573,72.67,35,28,0,0,0,0,6
250171301,72.6,56,38,0,0,0,0,5
250137395,72.34,8,5,0,0,0,0,3
